metric,race_var,week_num,geography,mean,se,geo_type,moe_95,moe_95_lb,moe_95_ub,sigdiff,date_int
depression_anxiety_signs,white,wk13,OK,0.3551400413458805,0.020065256336821977,state,0.039327902420171076,0.3158121389257094,0.3944679437660516,1,8/19–31
depression_anxiety_signs,white,wk14,OK,0.37688370996367626,0.019711909958051672,state,0.03863534351778128,0.33824836644589495,0.41551905348145757,0,9/2–14
depression_anxiety_signs,white,wk13,OR,0.3825114354859169,0.01759833848895488,state,0.03449274343835157,0.3480186920475653,0.41700417892426844,0,8/19–31
depression_anxiety_signs,white,wk14,OR,0.4124121665148826,0.016328576344100357,state,0.0320040096344367,0.38040815688044594,0.4444161761493193,0,9/2–14
depression_anxiety_signs,white,wk13,PA,0.3396758402836791,0.016961192122078854,state,0.03324393655927455,0.30643190372440454,0.37291977684295363,1,8/19–31
depression_anxiety_signs,white,wk14,PA,0.3311714223028324,0.017512440993752258,state,0.03432438434775443,0.296847037955078,0.36549580665058684,0,9/2–14
depression_anxiety_signs,white,wk13,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.39205552139157146,0.019372729636237478,msa,0.037970550087025455,0.354084971304546,0.4300260714785969,0,8/19–31
depression_anxiety_signs,white,wk14,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.34531926473044466,0.02117733636967046,msa,0.0415075792845541,0.30381168544589054,0.3868268440149988,0,9/2–14
depression_anxiety_signs,white,wk13,"Phoenix-Mesa-Scottsdale, AZ",0.33909909983556186,0.021173663833896916,msa,0.041500381114437955,0.2975987187211239,0.3805994809499998,1,8/19–31
depression_anxiety_signs,white,wk14,"Phoenix-Mesa-Scottsdale, AZ",0.368332331351613,0.020458039206561827,msa,0.04009775684486118,0.3282345745067518,0.40843008819647414,0,9/2–14
depression_anxiety_signs,white,wk13,RI,0.3405759624707688,0.02171081079175899,state,0.042553189151847616,0.2980227733189212,0.38312915162261646,0,8/19–31
depression_anxiety_signs,white,wk14,RI,0.3250487606391352,0.02654568564111312,state,0.05202954385658171,0.2730192167825535,0.3770783044957169,0,9/2–14
depression_anxiety_signs,white,wk13,"Riverside-San Bernardino-Ontario, CA",0.4782603464256071,0.03284416439418607,msa,0.0643745622126047,0.41388578421300243,0.5426349086382118,0,8/19–31
depression_anxiety_signs,white,wk14,"Riverside-San Bernardino-Ontario, CA",0.43113471590333086,0.03673276418838647,msa,0.07199621780923747,0.3591384980940934,0.5031309337125683,0,9/2–14
depression_anxiety_signs,white,wk13,"San Francisco-Oakland-Hayward, CA",0.38155660131826064,0.02727070831718628,msa,0.05345058830168511,0.32810601301657555,0.4350071896199457,0,8/19–31
depression_anxiety_signs,white,wk14,"San Francisco-Oakland-Hayward, CA",0.4275127355758042,0.02099393872802503,msa,0.041148119906929057,0.38636461566887514,0.4686608554827333,0,9/2–14
depression_anxiety_signs,white,wk13,SC,0.2966771389530871,0.018505720685234275,state,0.03627121254305918,0.2604059264100279,0.3329483514961463,0,8/19–31
depression_anxiety_signs,white,wk14,SC,0.2984500548430017,0.021310169309227883,state,0.04176793184608665,0.25668212299691506,0.3402179866890883,0,9/2–14
depression_anxiety_signs,white,wk13,SD,0.2261254170581289,0.022302737546266063,state,0.04371336559068148,0.18241205146744743,0.2698387826488104,0,8/19–31
depression_anxiety_signs,white,wk14,SD,0.28155350710700155,0.019716062079758376,state,0.03864348167632642,0.24291002543067514,0.320196988783328,0,9/2–14
depression_anxiety_signs,white,wk13,"Seattle-Tacoma-Bellevue, WA",0.40611612352843557,0.016625866009138967,msa,0.03258669737791237,0.3735294261505232,0.43870282090634793,1,8/19–31
depression_anxiety_signs,white,wk14,"Seattle-Tacoma-Bellevue, WA",0.36062927707895054,0.01672242653557474,msa,0.032775956009726485,0.32785332106922405,0.39340523308867703,0,9/2–14
depression_anxiety_signs,white,wk13,TN,0.3930983349681567,0.01984051626854381,state,0.03888741188634587,0.35421092308181085,0.4319857468545026,0,8/19–31
depression_anxiety_signs,white,wk14,TN,0.3065099362794702,0.01972365995686283,state,0.03865837351545114,0.26785156276401906,0.34516830979492136,0,9/2–14
depression_anxiety_signs,white,wk13,TX,0.3683373679934356,0.01901586272828688,state,0.037271090947442284,0.3310662770459933,0.4056084589408779,0,8/19–31
depression_anxiety_signs,white,wk14,TX,0.3488040297075344,0.015760334949972605,state,0.030890256501946305,0.31791377320558806,0.3796942862094807,1,9/2–14
depression_anxiety_signs,white,wk13,US,0.3523229639149056,0.002950745325089543,national,0.005783460837175504,0.34653950307773007,0.3581064247520811,1,8/19–31
depression_anxiety_signs,white,wk14,US,0.342529348285098,0.0038917315757445005,national,0.007627793888459221,0.33490155439663877,0.35015714217355726,1,9/2–14
depression_anxiety_signs,white,wk13,UT,0.32435950095504373,0.014971447771423566,state,0.02934403763199019,0.29501546332305356,0.3537035385870339,1,8/19–31
depression_anxiety_signs,white,wk14,UT,0.32796641507926494,0.01613027259938257,state,0.03161533429478983,0.2963510807844751,0.3595817493740548,0,9/2–14
depression_anxiety_signs,white,wk13,VA,0.3372640799428112,0.017373860691997943,state,0.03405276695631597,0.30321131298649523,0.3713168468991272,0,8/19–31
depression_anxiety_signs,white,wk14,VA,0.30836612363714916,0.017810793188668288,state,0.034909154649789845,0.27345696898735933,0.343275278286939,1,9/2–14
depression_anxiety_signs,white,wk13,VT,0.3066060614984267,0.022942225392733624,state,0.044966761769757904,0.2616392997286688,0.35157282326818456,1,8/19–31
depression_anxiety_signs,white,wk14,VT,0.3410272400187021,0.02153151995844914,state,0.04220177911856031,0.2988254609001418,0.38322901913726243,0,9/2–14
depression_anxiety_signs,white,wk13,WA,0.3717640513409032,0.012596406286136088,state,0.02468895632082673,0.34707509502007644,0.3964530076617299,0,8/19–31
depression_anxiety_signs,white,wk14,WA,0.3378562932168056,0.011734060136094517,state,0.022998757866745254,0.31485753535006034,0.36085505108355087,0,9/2–14
depression_anxiety_signs,white,wk13,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.3045944261008179,0.015545030445536099,msa,0.030468259673250755,0.27412616642756715,0.3350626857740686,0,8/19–31
depression_anxiety_signs,white,wk14,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.3348365348881237,0.01816400233915909,msa,0.03560144458475182,0.29923509030337186,0.37043797947287554,0,9/2–14
depression_anxiety_signs,white,wk13,WI,0.27560485301531146,0.01669231955145846,state,0.03271694632085858,0.24288790669445287,0.30832179933617004,0,8/19–31
depression_anxiety_signs,white,wk14,WI,0.2965964672149526,0.021703212764578265,state,0.042538297018573396,0.2540581701963792,0.33913476423352595,0,9/2–14
depression_anxiety_signs,white,wk13,WV,0.33422714542930393,0.023093267553694157,state,0.045262804405240546,0.2889643410240634,0.3794899498345445,0,8/19–31
depression_anxiety_signs,white,wk14,WV,0.3738095176669585,0.029309641754478637,state,0.05744689783877813,0.31636261982818037,0.4312564155057367,0,9/2–14
depression_anxiety_signs,white,wk13,WY,0.3236653247800731,0.026127121439757182,state,0.05120915802192408,0.272456166758149,0.3748744828019972,1,8/19–31
depression_anxiety_signs,white,wk14,WY,0.3205077794141011,0.02281987339545081,state,0.04472695185508358,0.2757808275590175,0.36523473126918465,0,9/2–14
eviction_risk,asian,wk13,AK,0.30598657238897764,0.22395092382785356,state,0.438943810702593,-0.13295723831361533,0.7449303830915706,0,8/19–31
eviction_risk,asian,wk14,AK,0.5211459696889515,0.35256107366545913,state,0.6910197043842999,-0.1698737346953484,1.2121656740732516,0,9/2–14
eviction_risk,asian,wk13,AL,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,AL,1,0,state,0,1,1,1,9/2–14
eviction_risk,asian,wk13,AR,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,AR,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,"Atlanta-Sandy Springs-Roswell, GA",0.15398903878247544,0.20808358187239567,msa,0.40784382046989553,-0.2538547816874201,0.5618328592523709,0,8/19–31
eviction_risk,asian,wk14,"Atlanta-Sandy Springs-Roswell, GA",0,0,msa,0,0,0,1,9/2–14
eviction_risk,asian,wk13,AZ,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,AZ,1,0,state,0,1,1,1,9/2–14
eviction_risk,asian,wk13,"Boston-Cambridge-Newton, MA-NH",0,0,msa,0,0,0,1,8/19–31
eviction_risk,asian,wk14,"Boston-Cambridge-Newton, MA-NH",0,0,msa,0,0,0,1,9/2–14
eviction_risk,asian,wk13,CA,0.38602300006155077,0.13350592902151964,state,0.2616716208821785,0.12435137917937228,0.6476946209437293,0,8/19–31
eviction_risk,asian,wk14,CA,0.3584684080450023,0.10663402009849904,state,0.2090026793930581,0.14946572865194419,0.5674710874380604,0,9/2–14
eviction_risk,asian,wk13,"Chicago-Naperville-Elgin, IL-IN-WI",0.7177785629660867,0.2738593104114223,msa,0.5367642484063877,0.18101431455969896,1.2545428113724744,0,8/19–31
eviction_risk,asian,wk14,"Chicago-Naperville-Elgin, IL-IN-WI",0.15906877843363815,0.14457110622665373,msa,0.2833593682042413,-0.12429058977060314,0.44242814663787944,0,9/2–14
eviction_risk,asian,wk13,CO,0.2958082955608473,0.3756997307391017,state,0.7363714722486393,-0.440563176687792,1.0321797678094866,0,8/19–31
eviction_risk,asian,wk14,CO,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,CT,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,CT,0.2785082146756276,0.2872484195492747,state,0.5630069023165785,-0.2844986876409509,0.841515116992206,0,9/2–14
eviction_risk,asian,wk13,"Dallas-Fort Worth-Arlington, TX",0,0,msa,0,0,0,1,8/19–31
eviction_risk,asian,wk14,"Dallas-Fort Worth-Arlington, TX",0,0,msa,0,0,0,1,9/2–14
eviction_risk,asian,wk13,DC,0.046215708447370135,0.0698099726918737,state,0.13682754647607245,-0.09061183802870232,0.1830432549234426,1,8/19–31
eviction_risk,asian,wk14,DC,0.017432853867144084,0.03417948252831875,state,0.06699178575550474,-0.049558931888360656,0.08442463962264882,1,9/2–14
eviction_risk,asian,wk13,DE,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,DE,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,"Detroit-Warren-Dearborn, MI",0.28283741450784544,0.2885055922108339,msa,0.5654709607332344,-0.282633546225389,0.8483083752410798,0,8/19–31
eviction_risk,asian,wk14,"Detroit-Warren-Dearborn, MI",0.5338661060278983,0.4234415005427489,msa,0.8299453410637879,-0.2960792350358896,1.3638114470916862,0,9/2–14
eviction_risk,asian,wk13,FL,0.32258174039568943,0.3790661961257973,state,0.7429697444065627,-0.4203880040108733,1.0655514848022523,0,8/19–31
eviction_risk,asian,wk14,FL,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,GA,0.09296576722932168,0.1281369958947053,state,0.2511485119536224,-0.15818274472430074,0.3441142791829441,1,8/19–31
eviction_risk,asian,wk14,GA,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,HI,0.06034171698864917,0.06660028772044882,state,0.13053656393207969,-0.0701948469434305,0.19087828092072887,0,8/19–31
eviction_risk,asian,wk14,HI,0.3050841135610577,0.1716038280721083,state,0.33634350302133226,-0.03125938946027457,0.64142761658239,0,9/2–14
eviction_risk,asian,wk13,"Houston-The Woodlands-Sugar Land, TX",0,0,msa,0,0,0,1,8/19–31
eviction_risk,asian,wk14,"Houston-The Woodlands-Sugar Land, TX",0.29655513797511307,0.26911263916673744,msa,0.5274607727668054,-0.2309056347916923,0.8240159107419185,0,9/2–14
eviction_risk,asian,wk13,IA,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,IA,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,ID,0.6056929917959144,0.3330442327805656,state,0.6527666962499086,-0.04707370445399417,1.258459688045823,0,8/19–31
eviction_risk,asian,wk14,ID,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,IL,0.6746134735260505,0.29132196489496065,state,0.5709910511941229,0.10362242233192764,1.2456045247201732,0,8/19–31
eviction_risk,asian,wk14,IL,0.15906877843363815,0.14457110622665373,state,0.2833593682042413,-0.12429058977060314,0.44242814663787944,0,9/2–14
eviction_risk,asian,wk13,IN,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,IN,0.7992901690761054,0.24949913032310492,state,0.4890182954332856,0.3102718736428198,1.288308464509391,0,9/2–14
eviction_risk,asian,wk13,KS,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,KS,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,KY,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,KY,0.044929755751946784,0.1056354070025913,state,0.20704539772507896,-0.16211564197313216,0.25197515347702576,1,9/2–14
eviction_risk,asian,wk13,LA,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,LA,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,"Los Angeles-Long Beach-Anaheim, CA",0.6301187353530207,0.14604564984039195,msa,0.28624947368716824,0.3438692616658524,0.9163682090401889,0,8/19–31
eviction_risk,asian,wk14,"Los Angeles-Long Beach-Anaheim, CA",0.318863003710456,0.14836966123782058,msa,0.2908045360261283,0.02805846768432768,0.6096675397365843,0,9/2–14
eviction_risk,asian,wk13,MA,0.09107140315279877,0.09608110197248877,state,0.188318959866078,-0.09724755671327923,0.27939036301887676,0,8/19–31
eviction_risk,asian,wk14,MA,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,MD,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,MD,0.028844001137275505,0.03559868761646087,state,0.06977342772826331,-0.040929426590987805,0.09861742886553881,1,9/2–14
eviction_risk,asian,wk13,ME,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,ME,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,MI,0.06541311638852343,0.09278792868818288,state,0.18186434022883843,-0.116451223840315,0.24727745661736186,1,8/19–31
eviction_risk,asian,wk14,MI,0.5338661060278983,0.4234415005427489,state,0.8299453410637879,-0.2960792350358896,1.3638114470916862,0,9/2–14
eviction_risk,asian,wk13,"Miami-Fort Lauderdale-West Palm Beach, FL",0.32258174039568943,0.3790661961257973,msa,0.7429697444065627,-0.4203880040108733,1.0655514848022523,0,8/19–31
eviction_risk,asian,wk14,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,msa,0,0,0,1,9/2–14
eviction_risk,asian,wk13,MN,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,MN,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,MO,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,MO,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,MS,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,MS,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,MT,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,MT,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,NC,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,NC,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,ND,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,ND,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,NE,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,NE,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,"New York-Newark-Jersey City, NY-NJ-PA",0.21285645846878049,0.18199919789435481,msa,0.35671842787293545,-0.14386196940415497,0.5695748863417159,0,8/19–31
eviction_risk,asian,wk14,"New York-Newark-Jersey City, NY-NJ-PA",0.03892212452806107,0.03302910794902342,msa,0.0647370515800859,-0.02581492705202483,0.10365917610814697,1,9/2–14
eviction_risk,asian,wk13,NH,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,NH,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,NJ,0.09770073713322203,0.1046787629938914,state,0.20517037546802713,-0.1074696383348051,0.30287111260124916,1,8/19–31
eviction_risk,asian,wk14,NJ,0.052221445895188935,0.059065480254686935,state,0.1157683412991864,-0.06354689540399747,0.16798978719437532,0,9/2–14
eviction_risk,asian,wk13,NM,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,NM,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,NV,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,NV,0.0480050350460983,0.04174408791559589,state,0.08181841231456795,-0.03381337726846965,0.12982344736066626,1,9/2–14
eviction_risk,asian,wk13,NY,0.2075971400581216,0.1919298876601806,state,0.376182579813954,-0.16858543975583237,0.5837797198720756,0,8/19–31
eviction_risk,asian,wk14,NY,0.017072280191623216,0.022594033840262776,state,0.04428430632691504,-0.027212026135291823,0.06135658651853826,1,9/2–14
eviction_risk,asian,wk13,OH,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,OH,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,OK,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,OK,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,OR,0.36961596550865544,0.21143440295584523,state,0.41441142979345663,-0.04479546428480119,0.7840273953021121,0,8/19–31
eviction_risk,asian,wk14,OR,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,PA,0.3485769711363028,0.3036782965909506,state,0.5952094613182631,-0.24663249018196032,0.943786432454566,0,8/19–31
eviction_risk,asian,wk14,PA,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.3485769711363028,0.3036782965909506,msa,0.5952094613182631,-0.24663249018196032,0.943786432454566,0,8/19–31
eviction_risk,asian,wk14,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,msa,0,0,0,1,9/2–14
eviction_risk,asian,wk13,"Phoenix-Mesa-Scottsdale, AZ",NA,0,msa,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,"Phoenix-Mesa-Scottsdale, AZ",1,0,msa,0,1,1,1,9/2–14
eviction_risk,asian,wk13,RI,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,RI,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,"Riverside-San Bernardino-Ontario, CA",0.6720675782067066,0.28880003360462847,msa,0.5660480658650718,0.10601951234163476,1.2381156440717784,0,8/19–31
eviction_risk,asian,wk14,"Riverside-San Bernardino-Ontario, CA",0.7632771472069447,0.31826934813689717,msa,0.6238079223483184,0.13946922485862634,1.3870850695552632,0,9/2–14
eviction_risk,asian,wk13,"San Francisco-Oakland-Hayward, CA",0.0843950521493183,0.08037578420647633,msa,0.1575365370446936,-0.07314148489537528,0.2419315891940119,1,8/19–31
eviction_risk,asian,wk14,"San Francisco-Oakland-Hayward, CA",0.21100786371937286,0.15970809689991722,msa,0.31302786992383774,-0.10202000620446489,0.5240357336432107,0,9/2–14
eviction_risk,asian,wk13,SC,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,SC,1,0,state,0,1,1,1,9/2–14
eviction_risk,asian,wk13,SD,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,SD,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,"Seattle-Tacoma-Bellevue, WA",0.13735871571406114,0.10099084902110905,msa,0.19794206408137374,-0.060583348367312606,0.3353007797954349,0,8/19–31
eviction_risk,asian,wk14,"Seattle-Tacoma-Bellevue, WA",0.7099206559815758,0.2556717878515203,msa,0.5011167041889797,0.20880395179259614,1.2110373601705555,0,9/2–14
eviction_risk,asian,wk13,TN,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,TN,0.4878725418459126,0.35026209180303053,state,0.6865136999339398,-0.19864115808802724,1.1743862417798525,0,9/2–14
eviction_risk,asian,wk13,TX,0.61980686612186775,0.36179501281270277,state,0.7091182251128975,-0.08931135899102971,1.3289250912347652,0,8/19–31
eviction_risk,asian,wk14,TX,0.25373205852145003,0.2218395451413401,state,0.4348055084770266,-0.18107344995557656,0.6885375669984766,0,9/2–14
eviction_risk,asian,wk13,US,0.2237412878585131,0.05787634138162017,national,0.11343762910797553,0.11030365875053758,0.3371789169664886,1,8/19–31
eviction_risk,asian,wk14,US,0.17963688680645623,0.04391113193595537,national,0.08606581859447252,0.09357106821198372,0.2657027054009288,1,9/2–14
eviction_risk,asian,wk13,UT,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,UT,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,VA,0.18074459099083728,0.1532211089345898,state,0.300313373511796,-0.1195687825209587,0.4810579645026333,0,8/19–31
eviction_risk,asian,wk14,VA,0.1719016379060078,0.16434535055861407,state,0.32211688709488356,-0.15021524918887577,0.4940185250008914,0,9/2–14
eviction_risk,asian,wk13,VT,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,VT,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,asian,wk13,WA,0.10967986065779475,0.08336282902717417,state,0.16339114489326137,-0.053711284235466616,0.2730710055510561,0,8/19–31
eviction_risk,asian,wk14,WA,0.7099206559815758,0.2556717878515203,state,0.5011167041889797,0.20880395179259614,1.2110373601705555,0,9/2–14
eviction_risk,asian,wk13,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.284874819636934,0.23737913615418674,msa,0.465263106862206,-0.180388287225272,0.75013792649914,0,8/19–31
eviction_risk,asian,wk14,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.14207826999021997,0.10618163046432756,msa,0.20811599571008202,-0.06603772571986205,0.350194265700302,1,9/2–14
eviction_risk,asian,wk13,WI,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,WI,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,WV,0,0,state,0,0,0,1,8/19–31
eviction_risk,asian,wk14,WV,0,0,state,0,0,0,1,9/2–14
eviction_risk,asian,wk13,WY,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,asian,wk14,WY,NA,0,state,0,NA,NA,NA,9/2–14
eviction_risk,black,wk13,AK,1,0,state,0,1,1,1,8/19–31
eviction_risk,black,wk14,AK,0.07739090137859486,0.16755563901422388,state,0.32840905246787877,-0.25101815108928394,0.4057999538464736,0,9/2–14
eviction_risk,black,wk13,AL,0.4172617341779492,0.19702331489795755,state,0.38616569719999677,0.031096036977952435,0.8034274313779459,0,8/19–31
eviction_risk,black,wk14,AL,0.5127851424652679,0.15362420544832245,state,0.301103442678712,0.21168169978655588,0.8138885851439799,0,9/2–14
eviction_risk,black,wk13,AR,0.4746437784108255,0.18942527560591907,state,0.3712735401876014,0.10337023822322411,0.8459173185984269,0,8/19–31
eviction_risk,black,wk14,AR,0.4016000672346305,0.1516336040116503,state,0.2972018638628346,0.1043982033717959,0.6988019310974651,0,9/2–14
eviction_risk,black,wk13,"Atlanta-Sandy Springs-Roswell, GA",0.5814200707623334,0.15506983270657074,msa,0.30393687210487863,0.27748319865745474,0.885356942867212,1,8/19–31
eviction_risk,black,wk14,"Atlanta-Sandy Springs-Roswell, GA",0.45100905006185066,0.16527472060804144,msa,0.3239384523917612,0.12707059767008944,0.7749475024536119,0,9/2–14
eviction_risk,black,wk13,AZ,0.7336436534123582,0.32168129217641445,state,0.6304953326657723,0.10314832074658586,1.3641389860781303,0,8/19–31
eviction_risk,black,wk14,AZ,0.501592113076246,0.30369266557820535,state,0.5952376245332824,-0.09364551145703648,1.0968297376095284,0,9/2–14
eviction_risk,black,wk13,"Boston-Cambridge-Newton, MA-NH",0.7864296471341369,0.1664874085190403,msa,0.32631532069731894,0.46011432643681793,1.1127449678314558,1,8/19–31
eviction_risk,black,wk14,"Boston-Cambridge-Newton, MA-NH",0.46606236493157244,0.19401183266116073,msa,0.38026319201587505,0.08579917291569739,0.8463255569474475,0,9/2–14
eviction_risk,black,wk13,CA,0.2038955041226315,0.0906159336688103,state,0.17760722999086817,0.026288274131763323,0.38150273411349966,1,8/19–31
eviction_risk,black,wk14,CA,0.30327794004454744,0.1001851215762617,state,0.1963628382894729,0.10691510175507454,0.4996407783340203,0,9/2–14
eviction_risk,black,wk13,"Chicago-Naperville-Elgin, IL-IN-WI",0.6046336644380622,0.11665078219214273,msa,0.22863553309659973,0.3759981313414625,0.833269197534662,0,8/19–31
eviction_risk,black,wk14,"Chicago-Naperville-Elgin, IL-IN-WI",0.35021212941390195,0.14340214057984446,msa,0.28106819553649515,0.0691439338774068,0.6312803249503971,0,9/2–14
eviction_risk,black,wk13,CO,0.4466405630047056,0.2979846796059308,state,0.5840499720276243,-0.1374094090229187,1.0306905350323299,0,8/19–31
eviction_risk,black,wk14,CO,0.14973584383524235,0.19176107265203207,state,0.3758517023979829,-0.22611585856274052,0.5255875462332252,0,9/2–14
eviction_risk,black,wk13,CT,0.08955255020721141,0.10797519544133058,state,0.21163138306500792,-0.12207883285779651,0.3011839332722193,1,8/19–31
eviction_risk,black,wk14,CT,0.1380374663406646,0.12855458728033212,state,0.2519669910694509,-0.11392952472878631,0.3900044574101155,0,9/2–14
eviction_risk,black,wk13,"Dallas-Fort Worth-Arlington, TX",0.5634530282821344,0.20668620750140468,msa,0.40510496670275314,0.15834806157938125,0.9685579949848875,0,8/19–31
eviction_risk,black,wk14,"Dallas-Fort Worth-Arlington, TX",0.3100322398183694,0.1499389672106434,msa,0.2938803757328611,0.01615186408550834,0.6039126155512304,0,9/2–14
eviction_risk,black,wk13,DC,0.6864242574691247,0.14444958528161772,state,0.2831211871519707,0.403303070317154,0.9695454446210954,0,8/19–31
eviction_risk,black,wk14,DC,0.7851289177428834,0.06769726132583984,state,0.13268663219864607,0.6524422855442373,0.9178155499415295,0,9/2–14
eviction_risk,black,wk13,DE,0.8488009922990695,0.14774075289605115,state,0.28957187567626025,0.5592291166228092,1.1383728679753298,1,8/19–31
eviction_risk,black,wk14,DE,0.622082283224645,0.1796130778810279,state,0.35204163264681465,0.27004065057783033,0.9741239158714596,0,9/2–14
eviction_risk,black,wk13,"Detroit-Warren-Dearborn, MI",0.6290188078464253,0.1307530795434314,msa,0.25627603590512554,0.37274277194129973,0.8852948437515509,0,8/19–31
eviction_risk,black,wk14,"Detroit-Warren-Dearborn, MI",0.44515052353336554,0.1504703236037903,msa,0.294921834263429,0.15022868926993654,0.7400723577967945,0,9/2–14
eviction_risk,black,wk13,FL,0.6105262254473788,0.13271869728040972,state,0.26012864666960306,0.3503975787777757,0.8706548721169818,0,8/19–31
eviction_risk,black,wk14,FL,0.5138146762349111,0.14478662243578322,state,0.2837817799741351,0.23003289626077594,0.7975964562090462,0,9/2–14
eviction_risk,black,wk13,GA,0.45473889583925753,0.14281105869748556,state,0.2799096750470717,0.17482922079218582,0.7346485708863293,0,8/19–31
eviction_risk,black,wk14,GA,0.4398077243528278,0.14885157000405472,state,0.29174907720794724,0.14805864714488054,0.731556801560775,0,9/2–14
eviction_risk,black,wk13,HI,NA,0,state,0,NA,NA,NA,8/19–31
eviction_risk,black,wk14,HI,0.5093387457670832,0.3771479879986416,state,0.7392100564773375,-0.22987131071025435,1.2485488022444207,0,9/2–14
eviction_risk,black,wk13,"Houston-The Woodlands-Sugar Land, TX",0.8108718150796688,0.09353923636398828,msa,0.18333690327341703,0.6275349118062518,0.9942087183530858,1,8/19–31
